Date,WarehouseID,SKUID,OnHand,Outbound
2025-06-30,WH007,SKU128,15,21.0
2025-07-01,WH007,SKU128,138,21.4
2025-07-02,WH007,SKU128,131,6.4
2025-07-03,WH007,SKU128,109,21.7
2025-07-04,WH007,SKU128,92,17.9
2025-07-05,WH007,SKU128,75,16.3
2025-07-06,WH007,SKU128,62,13.5
2025-07-07,WH007,SKU128,45,16.5
2025-07-08,WH007,SKU128,150,5.2
2025-07-09,WH007,SKU128,142,8.3
2025-07-10,WH007,SKU128,122,20.3
2025-07-11,WH007,SKU128,116,5.8
2025-07-12,WH007,SKU128,97,19.5
2025-07-13,WH007,SKU128,80,16.9
2025-07-14,WH007,SKU128,68,11.2
2025-07-15,WH007,SKU128,180,13.1
2025-07-16,WH007,SKU128,156,24.0
2025-07-17,WH007,SKU128,133,22.5
2025-07-18,WH007,SKU128,118,15.2
2025-07-19,WH007,SKU128,108,10.5
2025-07-20,WH007,SKU128,84,23.5
2025-07-21,WH007,SKU128,65,19.5
2025-07-22,WH007,SKU128,154,7.8
2025-07-23,WH007,SKU128,134,20.6
2025-07-24,WH007,SKU128,125,8.4
2025-07-25,WH007,SKU128,111,14.6
2025-07-26,WH007,SKU128,94,17.2
2025-07-27,WH007,SKU128,76,17.9
2025-07-28,WH007,SKU128,66,9.8
2025-07-29,WH007,SKU128,150,11.0
2025-07-30,WH007,SKU128,143,7.3
2025-07-31,WH007,SKU128,130,12.6
2025-08-01,WH007,SKU128,113,17.2
2025-08-02,WH007,SKU128,96,17.2
2025-08-03,WH007,SKU128,81,14.3
2025-08-04,WH007,SKU128,69,12.9
2025-08-05,WH007,SKU128,182,9.4
2025-08-06,WH007,SKU128,168,13.9
2025-08-07,WH007,SKU128,156,12.5
2025-08-08,WH007,SKU128,142,14.2
2025-08-09,WH007,SKU128,133,8.9
2025-08-10,WH007,SKU128,112,20.4
2025-08-11,WH007,SKU128,91,21.4
2025-08-12,WH007,SKU128,164,26.8
2025-08-13,WH007,SKU128,141,22.5
2025-08-14,WH007,SKU128,135,6.3
2025-08-15,WH007,SKU128,122,12.9
2025-08-16,WH007,SKU128,93,29.0
2025-08-17,WH007,SKU128,76,17.5
2025-08-18,WH007,SKU128,50,26.1
2025-08-19,WH007,SKU128,133,7.0
2025-08-20,WH007,SKU128,121,12.6
2025-08-21,WH007,SKU128,112,9.0
2025-08-22,WH007,SKU128,89,22.4
2025-08-23,WH007,SKU128,81,8.0
2025-08-24,WH007,SKU128,70,11.1
2025-08-25,WH007,SKU128,47,22.9
2025-08-26,WH007,SKU128,147,18.0
2025-08-27,WH007,SKU128,126,21.5
2025-08-28,WH007,SKU128,112,13.9
2025-08-29,WH007,SKU128,100,12.1
2025-08-30,WH007,SKU128,85,14.7
2025-08-31,WH007,SKU128,62,23.1
2025-09-01,WH007,SKU128,55,7.3
2025-09-02,WH007,SKU128,171,4.8
2025-09-03,WH007,SKU128,161,10.4
2025-09-04,WH007,SKU128,153,7.4
2025-09-05,WH007,SKU128,134,19.2
2025-09-06,WH007,SKU128,120,14.7
2025-09-07,WH007,SKU128,96,23.8
2025-09-08,WH007,SKU128,68,27.6
2025-09-09,WH007,SKU128,154,18.5
2025-09-10,WH007,SKU128,126,28.2
2025-09-11,WH007,SKU128,109,16.3
2025-09-12,WH007,SKU128,100,8.8
2025-09-13,WH007,SKU128,77,23.0
2025-09-14,WH007,SKU128,65,12.9
2025-09-15,WH007,SKU128,35,29.3
2025-09-16,WH007,SKU128,110,22.2
2025-09-17,WH007,SKU128,104,6.2
2025-09-18,WH007,SKU128,97,7.1
2025-09-19,WH007,SKU128,82,15.6
2025-09-20,WH007,SKU128,75,6.5
2025-09-21,WH007,SKU128,56,18.8
2025-09-22,WH007,SKU128,42,14.1
2025-09-23,WH007,SKU128,149,14.4
2025-09-24,WH007,SKU128,125,24.7
2025-09-25,WH007,SKU128,113,11.7
2025-09-26,WH007,SKU128,103,10.1
2025-09-27,WH007,SKU128,95,8.0
2025-09-28,WH007,SKU128,73,22.2
2025-09-29,WH007,SKU128,61,11.4
2025-09-30,WH007,SKU128,188,13.5
2025-10-01,WH007,SKU128,178,10.5
2025-10-02,WH007,SKU128,161,17.3
2025-10-03,WH007,SKU128,148,12.3
2025-10-04,WH007,SKU128,129,19.2
2025-10-05,WH007,SKU128,107,22.1
2025-10-06,WH007,SKU128,88,19.0
2025-10-07,WH007,SKU128,155,15.1
2025-10-08,WH007,SKU128,138,17.3
2025-10-09,WH007,SKU128,115,23.5
2025-10-10,WH007,SKU128,90,24.9
2025-10-11,WH007,SKU128,66,23.9
2025-10-12,WH007,SKU128,44,21.5
2025-10-13,WH007,SKU128,39,5.3
2025-10-14,WH007,SKU128,118,23.1
2025-10-15,WH007,SKU128,94,23.6
2025-10-16,WH007,SKU128,78,15.9
2025-10-17,WH007,SKU128,53,25.3
2025-10-18,WH007,SKU128,42,11.1
2025-10-19,WH007,SKU128,36,5.7
2025-10-20,WH007,SKU128,20,16.4
2025-10-21,WH007,SKU128,123,11.9
2025-10-22,WH007,SKU128,98,25.8
2025-10-23,WH007,SKU128,80,17.4
2025-10-24,WH007,SKU128,62,17.7
2025-10-25,WH007,SKU128,57,5.7
2025-10-26,WH007,SKU128,51,5.5
2025-10-27,WH007,SKU128,32,19.5
2025-10-28,WH007,SKU128,149,22.4
2025-10-29,WH007,SKU128,138,10.5
2025-10-30,WH007,SKU128,124,14.6
2025-10-31,WH007,SKU128,106,17.4
2025-11-01,WH007,SKU128,92,14.6
2025-11-02,WH007,SKU128,71,20.2
2025-11-03,WH007,SKU128,64,7.4
2025-11-04,WH007,SKU128,152,21.9
2025-11-05,WH007,SKU128,144,7.6
2025-11-06,WH007,SKU128,115,29.0
2025-11-07,WH007,SKU128,104,11.4
2025-11-08,WH007,SKU128,74,30.2
2025-11-09,WH007,SKU128,50,23.3
2025-11-10,WH007,SKU128,28,22.4
2025-11-11,WH007,SKU128,121,21.0
2025-11-12,WH007,SKU128,110,11.5
2025-11-13,WH007,SKU128,94,15.6
2025-11-14,WH007,SKU128,81,13.1
2025-11-15,WH007,SKU128,65,16.0
2025-11-16,WH007,SKU128,59,5.9
2025-11-17,WH007,SKU128,48,11.4
2025-11-18,WH007,SKU128,140,14.0
2025-11-19,WH007,SKU128,119,21.0
2025-11-20,WH007,SKU128,87,32.1
2025-11-21,WH007,SKU128,52,34.8
2025-11-22,WH007,SKU128,43,9.5
2025-11-23,WH007,SKU128,18,24.4
2025-11-24,WH007,SKU128,11,7.1
2025-11-25,WH007,SKU128,122,34.0
2025-11-26,WH007,SKU128,99,23.8
2025-11-27,WH007,SKU128,86,12.3
2025-11-28,WH007,SKU128,77,9.7
2025-11-29,WH007,SKU128,70,6.6
2025-11-30,WH007,SKU128,64,5.8
2025-12-01,WH007,SKU128,29,34.7
2025-12-02,WH007,SKU128,95,21.8
2025-12-03,WH007,SKU128,61,34.2
2025-12-04,WH007,SKU128,42,19.1
2025-12-05,WH007,SKU128,12,29.4
2025-12-06,WH007,SKU128,0,24.5
2025-12-07,WH007,SKU128,0,17.8
2025-12-08,WH007,SKU128,0,13.4
2025-12-09,WH007,SKU128,148,14.8
2025-12-10,WH007,SKU128,129,19.2
2025-12-11,WH007,SKU128,101,28.4
2025-12-12,WH007,SKU128,68,32.2
2025-12-13,WH007,SKU128,53,15.6
2025-12-14,WH007,SKU128,32,20.6
2025-12-15,WH007,SKU128,14,18.4
2025-12-16,WH007,SKU128,110,18.3
2025-12-17,WH007,SKU128,76,34.1
2025-12-18,WH007,SKU128,61,15.0
2025-12-19,WH007,SKU128,39,21.8
2025-12-20,WH007,SKU128,21,18.1
2025-12-21,WH007,SKU128,0,22.6
2025-12-22,WH007,SKU128,0,8.3
2025-12-23,WH007,SKU128,146,7.5
2025-12-24,WH007,SKU128,120,25.5
2025-12-25,WH007,SKU128,88,32.0
2025-12-26,WH007,SKU128,69,19.0
2025-12-27,WH007,SKU128,57,12.2
2025-12-28,WH007,SKU128,26,31.4
2025-12-29,WH007,SKU128,4,21.4
2025-12-30,WH007,SKU128,142,14.5
2025-12-31,WH007,SKU128,114,28.3
2025-01-01,WH008,SKU128,167,2.7
2025-01-02,WH008,SKU128,163,4.1
2025-01-03,WH008,SKU128,159,3.8
2025-01-04,WH008,SKU128,153,6.5
2025-01-05,WH008,SKU128,147,6.1
2025-01-06,WH008,SKU128,141,5.6
2025-01-07,WH008,SKU128,137,3.9
2025-01-08,WH008,SKU128,127,10.6
2025-01-09,WH008,SKU128,121,6.2
2025-01-10,WH008,SKU128,116,4.7
2025-01-11,WH008,SKU128,104,11.7
2025-01-12,WH008,SKU128,99,5.7
2025-01-13,WH008,SKU128,93,5.9
2025-01-14,WH008,SKU128,88,4.6
2025-01-15,WH008,SKU128,84,4.1
2025-01-16,WH008,SKU128,77,6.7
2025-01-17,WH008,SKU128,75,2.1
2025-01-18,WH008,SKU128,66,8.7
2025-01-19,WH008,SKU128,63,3.2
2025-01-20,WH008,SKU128,54,9.6
2025-01-21,WH008,SKU128,80,6.4
2025-01-22,WH008,SKU128,77,3.0
2025-01-23,WH008,SKU128,68,8.6
2025-01-24,WH008,SKU128,58,9.7
2025-01-25,WH008,SKU128,51,7.8
2025-01-26,WH008,SKU128,43,7.3
2025-01-27,WH008,SKU128,32,11.4
2025-01-28,WH008,SKU128,75,6.3
2025-01-29,WH008,SKU128,69,5.7
2025-01-30,WH008,SKU128,66,3.1
2025-01-31,WH008,SKU128,59,6.9
2025-02-01,WH008,SKU128,55,3.9
2025-02-02,WH008,SKU128,48,7.3
2025-02-03,WH008,SKU128,43,5.6
2025-02-04,WH008,SKU128,73,10.2
2025-02-05,WH008,SKU128,63,10.6
2025-02-06,WH008,SKU128,55,8.0
2025-02-07,WH008,SKU128,46,8.6
2025-02-08,WH008,SKU128,44,2.4
2025-02-09,WH008,SKU128,42,2.1
2025-02-10,WH008,SKU128,35,6.8
2025-02-11,WH008,SKU128,85,3.5
2025-02-12,WH008,SKU128,79,6.1
2025-02-13,WH008,SKU128,75,4.5
2025-02-14,WH008,SKU128,69,5.5
2025-02-15,WH008,SKU128,63,6.2
2025-02-16,WH008,SKU128,55,7.8
2025-02-17,WH008,SKU128,46,8.8
2025-02-18,WH008,SKU128,86,2.6
2025-02-19,WH008,SKU128,77,9.1
2025-02-20,WH008,SKU128,66,11.2
2025-02-21,WH008,SKU128,61,5.4
2025-02-22,WH008,SKU128,59,1.9
2025-02-23,WH008,SKU128,56,2.7
2025-02-24,WH008,SKU128,54,2.0
2025-02-25,WH008,SKU128,85,11.0
2025-02-26,WH008,SKU128,77,8.8
2025-02-27,WH008,SKU128,65,11.7
2025-02-28,WH008,SKU128,62,2.5
2025-03-01,WH008,SKU128,53,9.3
2025-03-02,WH008,SKU128,51,2.3
2025-03-03,WH008,SKU128,42,8.9
2025-03-04,WH008,SKU128,73,10.2
2025-03-05,WH008,SKU128,70,3.1
2025-03-06,WH008,SKU128,60,9.7
2025-03-07,WH008,SKU128,51,9.1
2025-03-08,WH008,SKU128,47,4.4
2025-03-09,WH008,SKU128,38,8.9
2025-03-10,WH008,SKU128,32,6.4
2025-03-11,WH008,SKU128,69,5.7
2025-03-12,WH008,SKU128,58,10.5
2025-03-13,WH008,SKU128,50,8.1
2025-03-14,WH008,SKU128,42,8.6
2025-03-15,WH008,SKU128,31,10.4
2025-03-16,WH008,SKU128,22,9.3
2025-03-17,WH008,SKU128,16,6.3
2025-03-18,WH008,SKU128,64,5.6
2025-03-19,WH008,SKU128,56,8.0
2025-03-20,WH008,SKU128,52,4.2
2025-03-21,WH008,SKU128,45,7.1
2025-03-22,WH008,SKU128,36,8.4
2025-03-23,WH008,SKU128,33,2.8
2025-03-24,WH008,SKU128,23,10.2
2025-03-25,WH008,SKU128,61,9.5
2025-03-26,WH008,SKU128,51,10.1
2025-03-27,WH008,SKU128,43,7.8
2025-03-28,WH008,SKU128,32,11.4
2025-03-29,WH008,SKU128,26,6.0
2025-03-30,WH008,SKU128,22,3.8
2025-03-31,WH008,SKU128,16,6.0
2025-04-01,WH008,SKU128,63,11.6
2025-04-02,WH008,SKU128,60,3.1
2025-04-03,WH008,SKU128,51,9.2
2025-04-04,WH008,SKU128,46,4.4
2025-04-05,WH008,SKU128,41,5.5
2025-04-06,WH008,SKU128,32,8.9
2025-04-07,WH008,SKU128,26,6.3
2025-04-08,WH008,SKU128,70,5.9
2025-04-09,WH008,SKU128,66,4.6
2025-04-10,WH008,SKU128,55,10.3
2025-04-11,WH008,SKU128,50,5.4
2025-04-12,WH008,SKU128,41,8.9
2025-04-13,WH008,SKU128,37,4.1
2025-04-14,WH008,SKU128,30,6.7
2025-04-15,WH008,SKU128,79,8.2
2025-04-16,WH008,SKU128,77,2.0
2025-04-17,WH008,SKU128,69,7.4
2025-04-18,WH008,SKU128,59,10.7
2025-04-19,WH008,SKU128,53,5.5
2025-04-20,WH008,SKU128,41,11.8
2025-04-21,WH008,SKU128,33,8.5
2025-04-22,WH008,SKU128,70,5.6
2025-04-23,WH008,SKU128,69,1.9
2025-04-24,WH008,SKU128,64,4.8
2025-04-25,WH008,SKU128,56,8.1
2025-04-26,WH008,SKU128,48,7.1
2025-04-27,WH008,SKU128,45,3.2
2025-04-28,WH008,SKU128,40,5.1
2025-04-29,WH008,SKU128,80,8.3
2025-04-30,WH008,SKU128,76,3.8
2025-05-01,WH008,SKU128,73,3.3
2025-05-02,WH008,SKU128,64,8.9
2025-05-03,WH008,SKU128,53,10.9
2025-05-04,WH008,SKU128,47,6.4
2025-05-05,WH008,SKU128,44,2.9
2025-05-06,WH008,SKU128,86,9.3
2025-05-07,WH008,SKU128,76,10.0
2025-05-08,WH008,SKU128,66,9.8
2025-05-09,WH008,SKU128,57,9.4
2025-05-10,WH008,SKU128,55,1.9
2025-05-11,WH008,SKU128,44,11.1
2025-05-12,WH008,SKU128,38,5.5
2025-05-13,WH008,SKU128,71,5.3
2025-05-14,WH008,SKU128,66,5.3
2025-05-15,WH008,SKU128,58,8.0
2025-05-16,WH008,SKU128,49,8.7
2025-05-17,WH008,SKU128,40,9.1
2025-05-18,WH008,SKU128,31,9.1
2025-05-19,WH008,SKU128,21,10.4
2025-05-20,WH008,SKU128,55,11.3
2025-05-21,WH008,SKU128,50,5.1
2025-05-22,WH008,SKU128,45,5.0
2025-05-23,WH008,SKU128,39,5.5
2025-05-24,WH008,SKU128,29,10.7
2025-05-25,WH008,SKU128,23,5.6
2025-05-26,WH008,SKU128,12,11.2
2025-05-27,WH008,SKU128,62,2.8
2025-05-28,WH008,SKU128,56,6.3
2025-05-29,WH008,SKU128,52,4.2
2025-05-30,WH008,SKU128,42,10.0
2025-05-31,WH008,SKU128,38,4.2
2025-06-01,WH008,SKU128,35,2.9
2025-06-02,WH008,SKU128,31,3.4
2025-06-03,WH008,SKU128,83,10.4
2025-06-04,WH008,SKU128,72,10.9
2025-06-05,WH008,SKU128,64,8.2
2025-06-06,WH008,SKU128,61,2.2
2025-06-07,WH008,SKU128,53,8.8
2025-06-08,WH008,SKU128,45,7.3
2025-06-09,WH008,SKU128,37,8.8
2025-06-10,WH008,SKU128,78,4.7
2025-06-11,WH008,SKU128,68,10.2
2025-06-12,WH008,SKU128,59,8.6
2025-06-13,WH008,SKU128,48,11.3
2025-06-14,WH008,SKU128,40,7.4
2025-06-15,WH008,SKU128,30,10.4
2025-06-16,WH008,SKU128,21,9.0
2025-06-17,WH008,SKU128,53,9.1
2025-06-18,WH008,SKU128,42,11.7
2025-06-19,WH008,SKU128,31,11.0
2025-06-20,WH008,SKU128,22,8.4
2025-06-21,WH008,SKU128,20,2.4
2025-06-22,WH008,SKU128,16,4.0
2025-06-23,WH008,SKU128,12,4.2
2025-06-24,WH008,SKU128,54,8.8
2025-06-25,WH008,SKU128,49,5.0
2025-06-26,WH008,SKU128,37,11.7
2025-06-27,WH008,SKU128,31,5.8
2025-06-28,WH008,SKU128,23,7.8
2025-06-29,WH008,SKU128,16,7.2
2025-06-30,WH008,SKU128,7,9.6
2025-07-01,WH008,SKU128,63,9.7
2025-07-02,WH008,SKU128,60,2.9
2025-07-03,WH008,SKU128,50,9.9
2025-07-04,WH008,SKU128,42,8.2
2025-07-05,WH008,SKU128,34,7.5
2025-07-06,WH008,SKU128,28,6.2
2025-07-07,WH008,SKU128,21,7.5
2025-07-08,WH008,SKU128,69,2.4
2025-07-09,WH008,SKU128,65,3.8
2025-07-10,WH008,SKU128,56,9.3
2025-07-11,WH008,SKU128,53,2.6
2025-07-12,WH008,SKU128,44,8.9
2025-07-13,WH008,SKU128,36,7.7
2025-07-14,WH008,SKU128,31,5.1
2025-07-15,WH008,SKU128,82,6.0
2025-07-16,WH008,SKU128,71,11.0
2025-07-17,WH008,SKU128,61,10.3
2025-07-18,WH008,SKU128,54,6.9
2025-07-19,WH008,SKU128,49,4.8
2025-07-20,WH008,SKU128,38,10.7
2025-07-21,WH008,SKU128,29,8.9
2025-07-22,WH008,SKU128,71,3.6
2025-07-23,WH008,SKU128,61,9.4
2025-07-24,WH008,SKU128,57,3.8
2025-07-25,WH008,SKU128,51,6.7
2025-07-26,WH008,SKU128,43,7.8
2025-07-27,WH008,SKU128,35,8.2
2025-07-28,WH008,SKU128,30,4.5
2025-07-29,WH008,SKU128,69,5.0
2025-07-30,WH008,SKU128,65,3.3
2025-07-31,WH008,SKU128,59,5.7
2025-08-01,WH008,SKU128,52,7.9
2025-08-02,WH008,SKU128,44,7.9
2025-08-03,WH008,SKU128,37,6.5
2025-08-04,WH008,SKU128,31,5.9
2025-08-05,WH008,SKU128,83,4.3
2025-08-06,WH008,SKU128,77,6.3
2025-08-07,WH008,SKU128,71,5.7
2025-08-08,WH008,SKU128,65,6.5
2025-08-09,WH008,SKU128,61,4.1
2025-08-10,WH008,SKU128,51,9.3
2025-08-11,WH008,SKU128,42,9.7
2025-08-12,WH008,SKU128,75,12.2
2025-08-13,WH008,SKU128,64,10.3
2025-08-14,WH008,SKU128,62,2.9
2025-08-15,WH008,SKU128,56,5.9
2025-08-16,WH008,SKU128,43,13.2
2025-08-17,WH008,SKU128,35,8.0
2025-08-18,WH008,SKU128,23,11.9
2025-08-19,WH008,SKU128,61,3.2
2025-08-20,WH008,SKU128,55,5.8
2025-08-21,WH008,SKU128,51,4.1
2025-08-22,WH008,SKU128,41,10.2
2025-08-23,WH008,SKU128,37,3.7
2025-08-24,WH008,SKU128,32,5.1
2025-08-25,WH008,SKU128,22,10.5
2025-08-26,WH008,SKU128,67,8.2
2025-08-27,WH008,SKU128,57,9.8
2025-08-28,WH008,SKU128,51,6.3
2025-08-29,WH008,SKU128,46,5.5
2025-08-30,WH008,SKU128,39,6.7
2025-08-31,WH008,SKU128,28,10.5
2025-09-01,WH008,SKU128,25,3.3
2025-09-02,WH008,SKU128,78,2.2
2025-09-03,WH008,SKU128,73,4.7
2025-09-04,WH008,SKU128,70,3.4
2025-09-05,WH008,SKU128,61,8.8
2025-09-06,WH008,SKU128,55,6.7
2025-09-07,WH008,SKU128,44,10.9
2025-09-08,WH008,SKU128,31,12.6
2025-09-09,WH008,SKU128,70,8.4
2025-09-10,WH008,SKU128,57,12.9
2025-09-11,WH008,SKU128,50,7.4
2025-09-12,WH008,SKU128,46,4.0
2025-09-13,WH008,SKU128,35,10.5
2025-09-14,WH008,SKU128,29,5.9
2025-09-15,WH008,SKU128,16,13.4
2025-09-16,WH008,SKU128,50,10.1
2025-09-17,WH008,SKU128,48,2.8
2025-09-18,WH008,SKU128,44,3.3
2025-09-19,WH008,SKU128,37,7.1
2025-09-20,WH008,SKU128,34,3.0
2025-09-21,WH008,SKU128,26,8.6
2025-09-22,WH008,SKU128,19,6.4
2025-09-23,WH008,SKU128,68,6.6
2025-09-24,WH008,SKU128,57,11.3
2025-09-25,WH008,SKU128,52,5.3
2025-09-26,WH008,SKU128,47,4.6
2025-09-27,WH008,SKU128,43,3.7
2025-09-28,WH008,SKU128,33,10.1
2025-09-29,WH008,SKU128,28,5.2
2025-09-30,WH008,SKU128,86,6.2
2025-10-01,WH008,SKU128,81,4.8
2025-10-02,WH008,SKU128,73,7.9
2025-10-03,WH008,SKU128,68,5.6
2025-10-04,WH008,SKU128,59,8.8
2025-10-05,WH008,SKU128,49,10.1
2025-10-06,WH008,SKU128,40,8.7
2025-10-07,WH008,SKU128,71,6.9
2025-10-08,WH008,SKU128,63,7.9
2025-10-09,WH008,SKU128,52,10.7
2025-10-10,WH008,SKU128,41,11.4
2025-10-11,WH008,SKU128,30,10.9
2025-10-12,WH008,SKU128,20,9.8
2025-10-13,WH008,SKU128,18,2.4
2025-10-14,WH008,SKU128,54,10.5
2025-10-15,WH008,SKU128,43,10.8
2025-10-16,WH008,SKU128,36,7.2
2025-10-17,WH008,SKU128,24,11.5
2025-10-18,WH008,SKU128,19,5.1
2025-10-19,WH008,SKU128,16,2.6
2025-10-20,WH008,SKU128,9,7.5
2025-10-21,WH008,SKU128,56,5.4
2025-10-22,WH008,SKU128,45,11.8
2025-10-23,WH008,SKU128,37,8.0
2025-10-24,WH008,SKU128,29,8.1
2025-10-25,WH008,SKU128,26,2.6
2025-10-26,WH008,SKU128,23,2.5
2025-10-27,WH008,SKU128,14,8.9
2025-10-28,WH008,SKU128,68,10.2
2025-10-29,WH008,SKU128,63,4.8
2025-10-30,WH008,SKU128,56,6.7
2025-10-31,WH008,SKU128,48,7.9
2025-11-01,WH008,SKU128,42,6.7
2025-11-02,WH008,SKU128,33,9.2
2025-11-03,WH008,SKU128,29,3.4
2025-11-04,WH008,SKU128,69,10.0
2025-11-05,WH008,SKU128,66,3.5
2025-11-06,WH008,SKU128,53,13.2
2025-11-07,WH008,SKU128,47,5.2
2025-11-08,WH008,SKU128,34,13.8
2025-11-09,WH008,SKU128,23,10.6
2025-11-10,WH008,SKU128,13,10.2
2025-11-11,WH008,SKU128,55,9.6
2025-11-12,WH008,SKU128,50,5.2
2025-11-13,WH008,SKU128,43,7.1
2025-11-14,WH008,SKU128,37,6.0
2025-11-15,WH008,SKU128,30,7.3
2025-11-16,WH008,SKU128,27,2.7
2025-11-17,WH008,SKU128,22,5.2
2025-11-18,WH008,SKU128,64,6.4
2025-11-19,WH008,SKU128,54,9.6
2025-11-20,WH008,SKU128,40,14.7
2025-11-21,WH008,SKU128,24,15.9
2025-11-22,WH008,SKU128,20,4.3
2025-11-23,WH008,SKU128,8,11.1
2025-11-24,WH008,SKU128,5,3.2
2025-11-25,WH008,SKU128,56,15.5
2025-11-26,WH008,SKU128,45,10.9
2025-11-27,WH008,SKU128,39,5.6
2025-11-28,WH008,SKU128,35,4.4
2025-11-29,WH008,SKU128,32,3.0
2025-11-30,WH008,SKU128,29,2.6
2025-12-01,WH008,SKU128,13,15.9
2025-12-02,WH008,SKU128,43,9.9
2025-12-03,WH008,SKU128,28,15.6
2025-12-04,WH008,SKU128,19,8.7
2025-12-05,WH008,SKU128,6,13.4
2025-12-06,WH008,SKU128,0,11.2
2025-12-07,WH008,SKU128,0,8.1
2025-12-08,WH008,SKU128,0,6.1
2025-12-09,WH008,SKU128,68,6.7
2025-12-10,WH008,SKU128,59,8.8
2025-12-11,WH008,SKU128,46,13.0
2025-12-12,WH008,SKU128,31,14.7
2025-12-13,WH008,SKU128,24,7.1
2025-12-14,WH008,SKU128,15,9.4
2025-12-15,WH008,SKU128,6,8.4
2025-12-16,WH008,SKU128,50,8.3
2025-12-17,WH008,SKU128,35,15.6
2025-12-18,WH008,SKU128,28,6.8
2025-12-19,WH008,SKU128,18,9.9
2025-12-20,WH008,SKU128,10,8.3
2025-12-21,WH008,SKU128,0,10.3
2025-12-22,WH008,SKU128,0,3.8
2025-12-23,WH008,SKU128,67,3.4
2025-12-24,WH008,SKU128,55,11.7
2025-12-25,WH008,SKU128,40,14.6
2025-12-26,WH008,SKU128,32,8.7
2025-12-27,WH008,SKU128,26,5.6
2025-12-28,WH008,SKU128,12,14.3
2025-12-29,WH008,SKU128,2,9.7
2025-12-30,WH008,SKU128,65,6.6
2025-12-31,WH008,SKU128,52,12.9
2025-01-01,WH001,SKU129,894,18.4
2025-01-02,WH001,SKU129,869,25.5
2025-01-03,WH001,SKU129,856,12.6
2025-01-04,WH001,SKU129,803,52.9
2025-01-05,WH001,SKU129,750,52.7
2025-01-06,WH001,SKU129,704,46.3
2025-01-07,WH001,SKU129,657,47.3
2025-01-08,WH001,SKU129,604,53.2
2025-01-09,WH001,SKU129,592,11.6
2025-01-10,WH001,SKU129,558,34.2
2025-01-11,WH001,SKU129,511,46.8
2025-01-12,WH001,SKU129,454,56.5
2025-01-13,WH001,SKU129,400,54.5
2025-01-14,WH001,SKU129,343,56.8
2025-01-15,WH001,SKU129,281,62.3
2025-01-16,WH001,SKU129,236,44.5
2025-01-17,WH001,SKU129,196,40.1
2025-01-18,WH001,SKU129,152,44.5
2025-01-19,WH001,SKU129,99,52.4
2025-01-20,WH001,SKU129,65,34.6
2025-01-21,WH001,SKU129,306,14.9
2025-01-22,WH001,SKU129,255,50.7
2025-01-23,WH001,SKU129,239,15.9
2025-01-24,WH001,SKU129,185,54.4
2025-01-25,WH001,SKU129,132,52.3
2025-01-26,WH001,SKU129,89,43.8
2025-01-27,WH001,SKU129,73,15.7
2025-01-28,WH001,SKU129,339,47.6
2025-01-29,WH001,SKU129,279,60.5
2025-01-30,WH001,SKU129,233,45.0
2025-01-31,WH001,SKU129,188,45.8
2025-02-01,WH001,SKU129,175,12.9
2025-02-02,WH001,SKU129,129,46.2
2025-02-03,WH001,SKU129,101,27.2
2025-02-04,WH001,SKU129,341,53.3
2025-02-05,WH001,SKU129,309,32.3
2025-02-06,WH001,SKU129,261,48.0
2025-02-07,WH001,SKU129,234,26.8
2025-02-08,WH001,SKU129,191,43.0
2025-02-09,WH001,SKU129,128,63.3
2025-02-10,WH001,SKU129,117,11.4
2025-02-11,WH001,SKU129,338,58.9
2025-02-12,WH001,SKU129,311,27.3
2025-02-13,WH001,SKU129,260,51.3
2025-02-14,WH001,SKU129,200,59.7
2025-02-15,WH001,SKU129,182,17.5
2025-02-16,WH001,SKU129,120,62.5
2025-02-17,WH001,SKU129,59,60.5
2025-02-18,WH001,SKU129,322,27.8
2025-02-19,WH001,SKU129,289,33.6
2025-02-20,WH001,SKU129,236,53.2
2025-02-21,WH001,SKU129,224,11.7
2025-02-22,WH001,SKU129,175,49.0
2025-02-23,WH001,SKU129,137,38.3
2025-02-24,WH001,SKU129,80,56.6
2025-02-25,WH001,SKU129,309,54.7
2025-02-26,WH001,SKU129,266,42.6
2025-02-27,WH001,SKU129,230,36.4
2025-02-28,WH001,SKU129,180,50.0
2025-03-01,WH001,SKU129,127,52.4
2025-03-02,WH001,SKU129,93,34.4
2025-03-03,WH001,SKU129,53,40.4
2025-03-04,WH001,SKU129,341,18.6
2025-03-05,WH001,SKU129,307,33.9
2025-03-06,WH001,SKU129,251,55.1
2025-03-07,WH001,SKU129,232,19.9
2025-03-08,WH001,SKU129,193,38.8
2025-03-09,WH001,SKU129,182,10.8
2025-03-10,WH001,SKU129,151,31.3
2025-03-11,WH001,SKU129,394,54.0
2025-03-12,WH001,SKU129,365,29.3
2025-03-13,WH001,SKU129,334,30.7
2025-03-14,WH001,SKU129,306,27.4
2025-03-15,WH001,SKU129,291,15.7
2025-03-16,WH001,SKU129,236,54.7
2025-03-17,WH001,SKU129,179,57.3
2025-03-18,WH001,SKU129,443,10.7
2025-03-19,WH001,SKU129,385,57.7
2025-03-20,WH001,SKU129,361,23.9
2025-03-21,WH001,SKU129,306,55.8
2025-03-22,WH001,SKU129,280,25.3
2025-03-23,WH001,SKU129,259,20.9
2025-03-24,WH001,SKU129,224,35.1
2025-03-25,WH001,SKU129,410,58.2
2025-03-26,WH001,SKU129,390,19.6
